DATA_MONTH	ITEM_ID	ITEM_NAME	BRAND_ID	BRAND_NAME	ITEM_PRICE	ITEM_SALES_VOLUME	ITEM_SALES_AMOUNT	CATE_NAME_LV1	CATE_NAME_LV2	CATE_NAME_LV3	CATE_NAME_LV4	CATE_NAME_LV5	ITEM_FAV_NUM	TOTAL_EVAL_NUM	ITEM_STOCK	ITEM_DELIVERY_PLACE	ITEM_PROD_PLACE	ITEM_PARAM	USER_ID	SHOP_NAME
202301	640199468866	端午节儿童生日礼物男孩子10十岁奖励幼儿园7小学生9男童创意礼品	4376384490	幸福大师	38	2972	112936	百货食品	节庆用品/礼品	创意礼品	其他礼品/节庆用品							品牌: 幸福大师；风格: 动漫；颜色分类: 奥特蔓 变形版（21图投影）[【正品行货】] 奥特曼 变形版（21图投影）[【正品行货】] 蝙蝠侠 变形版（21图投影）[【正品行货】] 钢铁侠 变形版（21图投影）[【正品行货】] 冰雪公主 变形版（21图投影）[【正品行货】] 绿巨人 变形版（21图投影）[【正品行货】] 美国队长 变形版（21图投影）[【正品行货】] 蜘蛛侠 变形版（21图投影）[【正品行货】] 阿奇队长 翻盖版（24图投影）[【正品行货】] 奥特曼翻盖版（24图投影）[【正品行货】] 白雪公主 翻盖版（24图投影）[【正品行货】] 冰雪公主 翻盖版（24图投影）[【正品行货】] 大黄蜂 翻盖版（24图投影）[【正品行货】] 钢铁侠 翻盖版（24图投影）[【正品行货】] 凯蒂猫 翻盖版（24图投影）[【正品行货】] 毛毛队长 翻盖版（24图投影）[【正品行货】] 美国队长 翻盖版（24图投影）[【正品行货】] 米琪公主 翻盖版（24图投影）[【正品行货】] 汽车队长 翻盖版（24图投影）[【正品行货】] 擎天柱 翻盖版（24图投影）[【正品行货】] 小力队长 翻盖版（24图投影）[【正品行货】] 小马宝莉 翻盖版（24图投影）[【正品行货】] 蜘蛛侠 翻盖版（24图投影）[【正品行货】]；适用节日: 春节 情人节 母亲节 儿童节 父亲节 教师节 中秋节 感恩节 圣诞节 元旦 万圣节 女神节 开业 店庆；包装方式: 礼盒装；是否可定制: 是；货号: 奥特曼；适用场景: 生日；适用对象: 儿童；礼品类别: 创意类礼品 装饰类礼品	2208840280589	幸福大师家居旗舰店
202301	640278174290	加厚不锈钢角码L型码90度直角加固定角铁支架层板托桌椅连接件	33095831	奢豪	2.09	6	12.54	家居建材	基础建材	家用五金	家具五金	层板拖					中国大陆	品牌: 奢豪；型号: OSW8G_1615702239069；产地: 中国大陆；省份: 广东省；地市: 广州市；颜色分类: 30*30*15*3mm 40*40*20*3mm 150*150*25*4mm 20*20*15*3mm（2只价） 25*25*15*3mm（2只价） 50*50*20*3mm 80*80*20*3mm 100*100*20*3mm 65*65*20*3mm 125*125*20*3mm	869296018	奢豪家居旗舰店
202301	640312980921	18-21款宝马新5系525前唇黑武士改装530li前铲M运动套件小包围	6394429	佳艺田	328	17	5576	汽配摩托	汽车/用品/配件/改装	汽车零配件	外观件	汽车包围						品牌: 佳艺田；型号: 宝马新5系前铲；颜色分类: 18-20款5系前铲【运动三段式/钢琴黑】 18-20款5系前铲【运动三段式/碳纤纹黑】 21款5系前铲【运动三段式/钢琴黑】 21款5系前铲【运动三段式/碳纤纹黑】；包围材质: 其他；包装方式: 套装；汽车包围类别: 小包围；小包围种类: 前唇；零配件分类: 汽车改装件；是否拆装保险杠: 否	3339769328	庆速汽车用品专营店
202301	640325827088	早春秋洋气短款开衫女装2021年新款爆款小个子外套薄款欧货上衣潮	731888217	芥素	69	1	69	服装鞋包	女装/女士精品	毛针织衫								品牌: 芥素；尺码: S M L XL；图案: 其他；风格: 通勤；通勤: 韩版；领子: POLO领；衣门襟: 套头；颜色分类: 黑色 蓝色 红色；袖型: 常规；组合形式: 单件；货号: JS15603HT19671888；上市年份/季节: 2021年春季；袖长: 长袖；款式: 开衫；厚薄: 常规；衣长: 常规款；服装版型: 宽松；流行元素/工艺: 纽扣；销售渠道类型: 纯电商(只在线上销售)；材质成分: 其他100%	2270233377	芥素旗舰店
202301	640421073200	正肩糖果色t恤女2021夏季纯棉短袖白色打底衫背带裤搭配的上衣服	1889945432	法尚梦	59	17	1003	服装鞋包	女装/女士精品	T恤								品牌: 法尚梦；适用年龄: 18-24周岁；尺码: 均码；图案: 纯色；风格: 通勤；通勤: 简约；领型: 圆领；主要颜色: 粉色 米杏色 橘色 白色 灰色 绿色 蓝色 黑色 玫红色；袖型: 常规；货号: 626；年份季节: 2021年夏季；袖长: 短袖；衣长: 短款；服装版型: 宽松；销售渠道类型: 纯电商(只在线上销售)；材质成分: 棉96% 其他4%	3896963388	法尚梦旗舰店
202301	640697139616	木卡洛漆皮乐福鞋女2021新款百搭气质粗跟真皮中跟软底一脚蹬单鞋	1716483174	木卡洛	268	1	268	服装鞋包	女鞋	低帮鞋								品牌: 木卡洛；闭合方式: 套脚；尺码: 33 34 35 36 37 38 39 40；图案: 纯色；风格: 英伦；鞋头款式: 方头；后跟高: 中跟(3-5cm)；颜色分类: 黑色；货号: 21CD0380；上市年份季节: 2021年春季；鞋头款式: 方头；适用场景: 休闲；跟底款式: 粗跟；鞋底材质: 橡胶；内里材质: 超细纤维；适用对象: 青年（18-40周岁）；开口深度: 中口；皮质特征: 修面；鞋制作工艺: 胶粘鞋；鞋垫材质: 羊皮；款式: 单鞋；帮面材质: 头层牛皮；销售渠道类型: 纯电商(只在线上销售)	3221881035	木卡洛旗舰店
202301	640709065584	opporeno5pro手机壳女新款时尚0pporeno5高档潮可爱reno5k翻盖式皮套oppo reno5手链挂绳reon5曲面屏奢华硅胶	15919880	诺西	39	4	156	手机数码	3C数码配件	手机配件	手机保护套/壳							品牌: 诺西；型号: RENO5/5k/5Rro翻盖；保护
202301	568471481070	印度天然草本蒅发粉	708680656	herbawell	39	21	819	美妆饰品	美发护发/假发	染发烫发	染发膏		210	1	4279	新西兰	印度	品牌:herbawell；品名:蒅发粉；产地:印度；颜色分类:酒红色,浅棕色,深棕色,栗色,黑色；功效:染色,染发,染头发；化妆品净含量:其他/other；规格类型:正常规格；是否为特殊用途化妆品:否	1021590119	新西兰大头一家
202301	568474702636	薇诺娜舒护修敏保湿面膜 修护脸部泛红补水 25ML 8片装		Winona/薇诺娜	99	5	495	美妆饰品	美容护肤/美体/精油	面膜（新）	面膜				1272		中国	产品名称: Winona/薇诺娜 舒敏保湿丝滑面贴膜；品牌: Winona/薇诺娜；面膜单品: 舒敏保湿丝滑面贴膜；规格类型: 正常规格；化妆品净含量: 8片；是否为特殊用途化妆品: 否；产地: 中国；保质期: 3年；月份: 1月；功效: 补水 保湿 舒缓肌肤；上市时间: 2009年；面膜分类: 贴片式；适合肤质: 敏感性肤质	3242999212	薇诺娜正品折扣直购店
202301	558294347451	纯14K金项链女韩国正品 微笑弯杆笑脸一字弧形吊坠不掉色锁骨链潮	29534	other/其他	679.5	7	4756.5	美妆饰品	珠宝/钻石/翡翠/黄金	K金首饰	颈饰		2020	22	10	湖北武汉		品牌:other/其他；售后服务:店铺保修；贵金属成色:14K金；规格:黄金色小号35mm,黄金色大号65mm；镶嵌材质:未镶嵌素金；款式:项链	391585468	武汉时尚韩国14k金饰
202301	558339848843	iPhone X/Xs透明防摔手机壳硅胶亚克力保护套iPaky适用苹果Case	139127554	艾派奇	29	2	58	手机数码	3C数码配件	手机配件	手机保护套/壳		6	2	200	广东深圳		保护套质地:其他；款式:后盖式；风格:简约；颜色分类:红色,灰色,黑色；品牌:艾派奇；型号:iphoneX手机壳；适用手机机型:iphoneX；型号:iphoneX	384712313	深圳万鹏王电子
202301	558387430895	复古树枝胸针女毛线开衫扣韩国个性女外套胸花披肩扣围巾扣针配饰		other/其他	3.9	2	7.8	美妆饰品	饰品/流行首饰/时尚饰品新	胸针					5664			品牌: other/其他；材质: 合金/镀银/镀金；价格区间: 1.00-9.99元；颜色分类: 金色/小号 古银色/小号 青古/小号 金色+珍珠/小号 古银色+珍珠/小号 青古+珍珠/小号	2498571536	巴洛克风格饰品
202301	558483968138	加厚烤漆壁纸珠光家具翻新贴纸橱柜衣柜贴纸纯色墙贴防水墙纸自粘	1169546452	艺墙轩	9.73	15	145.95	家居建材	家居饰品	贴饰	墙贴		706	15	26412	广东广州		品牌:艺墙轩；材质:PVC；图案:纯色；风格:简约现代；适用空间:厨房；颜色分类:白色,黑色,天蓝色,香槟色,灰色,红色,黄色,浅绿色,紫色,粉红色,橙色镭射40厘米宽*3米长,天蓝色镭射40厘米宽*3米长,黑色镭射40厘米宽*3米长,绿色镭射40厘米宽*3米长,香槟镭射40厘米宽*3米长,白色镭射40厘米宽*3米长,白色镭射,香槟镭射,绿色镭射,黑色镭射,天蓝镭射,橙色镭射,珠光白色,珠光黑色,珠光天蓝,珠光香槟,珠光灰色,珠光红色,珠光黄色,珠光浅绿,珠光紫色,珠光粉色；片数:其他/other；尺寸/加工方式:中；计价单位:米；墙贴样式:平面墙贴；墙贴类型:防油墙贴	455558119	劲贴装饰材料
202301	558609721413	俄罗斯进口JOCKEY骑士黑咖啡 瓶装浓香速溶苦咖啡粉颗粒95克 包邮	29534	other/其他	18.8	13	244.4	百货食品	咖啡/麦片/冲饮	速溶咖啡/咖啡豆/粉	速溶咖啡		68	79	99	黑龙江牡丹江	俄罗斯	生产日期:2020年02月01日 至 2020年02月01日；厂名:俄罗斯；厂址:俄罗斯；厂家联系方式:095 25256452；配料表:纯咖啡；储藏方法:通风干燥处；保质期:720；食品添加剂:无；品牌:other/其他；系列:瓶装咖啡；产地:俄罗斯；口味:原味-绿瓶,浓郁-金瓶,柔和-红瓶；咖啡种类:纯咖啡；是否含糖:无添加蔗糖；净含量:1x1x95g；包装方式:包装	2343763385	鑫源俄罗斯精品商城
202301	558742484748	长方形沥水盘水杯茶具托盘茶盘家用放茶杯的客厅北欧盘子茶托茶水	625680484	火灵儿	7.8	1	7.8	百货食品	餐饮具	餐具	果盆/果盘/果篮		458	35	790	浙江金华		品牌:火灵儿；材质:塑料；风格:中式；颜色分类:浅蓝色,宝蓝色,果绿色；货号:1197；主图来源:自主实拍图；是否手工:否	1821666267	姐妹良品家居百货
202301	558838045939	韩国高档胸针复古帆船领针男女同款西装胸花衬衫领扣针徽章配饰品	29534	other/其他	25.63	4	102.52	美妆饰品	饰品/流行首饰/时尚饰品新	胸针			1896	35	295	浙江金华		品牌:other/其他；材质:合金/镀银/镀金；适用性别:男；图案:船锚/舵/海军风格；风格:日韩；是否现货:现货；镶嵌材质:合金镶嵌人工宝石/半宝石；成色:全新；新奇特:新鲜出炉；颜色分类:银色帆船,金色帆船,简约银色,韩国金,银色水晶帆船；价格区间:25-29.99元	1650747043	米宝饰品
202301	558920046787	假一赔十 正品吉列剃须刀锋速3手动刮胡刀引力底座男士刮胡刀磁力	3308234	Gillette	29	97	2813	家用电器	个人护理/保健/按摩器材	剃须刀			464	134	5480	上海		品牌:Gillette；型号:锋速3；颜色分类:吉列锋速3刀架,吉列锋速3套装1柄4刀头,吉列锋速3套装1柄5刀头,吉列锋速3套装1柄7刀头,吉列锋速3套装1柄9刀头,吉列锋速3替换刀头4个装,吉列锋速3替换刀头6个装,吉列锋速3替换刀头8个装；充电模式:不能充电；修发器/修剪器:无；剃须方式:往复式；刀头数量:三刀头	2195702775	聚丰生活百货馆
202301	558969764113	双汇火腿肠 50G*10支*16袋 货真价实 日期新鲜	6325603	双汇	128	1	128	百货食品	粮油米面/南北干货/调味品	方便速食	包装即食肠类		30	1	831	浙江温州	中国大陆	生产日期:2020年08月27日 至 2020年08月28日；生产许可证编号:SC10441019300064；厂名:郑州双汇食品有限公司；厂址:郑州经济技术开发区航海东路1897号；厂家联系方式:400-6168218；配料表:猪肉、鸡肉、水；储藏方法:阴凉；保质期:180；食品添加剂:乙酰化二淀粉磷酸酯、乳酸钠、食品用香精、三聚磷酸钠、卡拉胶、山梨酸钾、焦磷酸钠、甲基纤维素等……；品牌:双汇；系列:火腿肠；规格:50G*10支*16袋；产地:中国大陆；省份:河南省；城市:漯河市；商品条形码:6902890221418；包装方式:包装；净含量:50g	3254050947	小黄商行
202301	559008751320	钢木货架展示架陈列架产品自由组合简易货架落地储物置物架多功能			149	9	1341	家居建材	商业/办公家具	货架/展柜	精品展柜/陈列柜		4656	23	11865	江苏徐州	江苏省	材质:人造板；人造板种类:刨花板/三聚氰胺板；产地:江苏省；颜色分类:三层长60*30*108（2.5cm厚）,三层长80*30*108（2.5cm厚）,三层长100*30*108（2.5cm厚）,三层长120*30*108（2.5cm厚）,四层长60*30*145（2.5cm厚）,四层长80*30*145（2.5cm厚）,四层长100*30*145（2.5cm厚）,四层长120*30*145（2.5cm厚）,五层长60*30*182（2.5cm厚）,五层长80*30*182（2.5cm厚）,五层长100*30*182（2.5cm厚）,五层长120*30*182（2.5cm厚）,六层长60*30*220（2.5cm厚）,六层长80*30*220（2.5cm厚）,六层长100*30*220（2.5cm厚）,六层长120*30*220（2.5cm厚）；附加功能:多功能；长度:100cm	1087067728	森动花式木艺
202301	559049272690	卡通手指投影灯手指灯戒指灯 LED摆地摊热卖货源儿童发光玩具	29534	other/其他	0.45	47	21.15	母婴用品	玩具/童车/益智/积木/模型	电子/发光/充气/整蛊玩具	发光玩具		264	27	180726	浙江金华	中国大陆	产地:中国大陆；品牌:other/其他；型号:12；玩具类型:其它玩具；适用年龄段:<14岁；颜色分类:投影灯颜色随机,激光戒指灯随机（不带图案）；适用年龄:4岁,5岁,6岁,7岁,8岁,9岁,10岁,11岁,12岁,13岁,14岁,14岁以上；材质:塑料	1971938041	一米阳光文具礼品批发
202301	559164351679	多功能刀具折叠刀 迷你小刀瑞士军刀登山扣快挂钥匙扣刀户外折刀	20967251	wubu	19	13	247	运动户外	户外/登山/野营/旅行用品	刀具/多用工具	多功能组合工具		292	30	175	广东阳江	中国	品牌:wubu；产地:中国；颜色分类:白色,黑色,宝蓝色；附加功能:多用途钩,开瓶器,改锥,指甲锉,刀,螺丝刀,钥匙圈；吊牌价:59	2548410946	DEMIN驴友装备
202301	559165501256	ulzzang豆芽Jony.J同款潮牌嘻哈印花 圆领短袖T恤男女 中国有嘻哈	79045099	HEYBIG	24	238	5712	服装鞋包	男装	T恤			54028	1789	260	广东广州		品牌:HEYBIG；厚薄:常规；袖长:短袖；领型:圆领；款式细节:其他；服饰工艺:水洗；袖型:常规；版型:标准；材质:棉；棉含量:95%以上；适用季节:夏季；上市时间:2017年；适用场景:日常；适用对象:青少年；基础风格:青春流行；颜色:白色,红色,黑色；尺码:S,M,L,XL,2XL,3XL；货号:BHYHDX3706CJ；材质成分:棉100%	132691477	小尼力街头嘻哈潮流店
202301	559244931969	ULINK2 JLINK V9 STLINKV2 PICKIT3 STM32仿真器ARM编程下载器线			38	2	76	手机数码	电子元器件市场	实验器材/测试器材/开发工具	仿真器/下载器		16	11	2493	北京		颜色分类:ULINK2,ARM 9V5标配,ARM 9V5套装,STLINKV2,PICkit3.5	701831107	芯动能
202301	559277258343	洁星力管道通疏通剂除垢剂疏通下水管道清洗剂疏通下水道		家可美	18	1	18	百货食品	洗护清洁剂/卫生巾/纸/香薰	家庭环境清洁剂	管道疏通剂							品牌: 家可美；货号: 洁星力；适用空间: 卫生间；香味: 其他；重量(g): 500；物理形态: 粉状；是否量贩装: 是	2953680997	网购新生活馆
202301	559283986205	飞钓毛钩绑制材料 毛钩加重铜头珠 飞蝇钩绑制铜头珠 2.3mm3.8mm		溪颜（钓鱼）	0.2	725	145	运动户外	户外/登山/野营/旅行用品	垂钓装备	其他垂钓用品				29014		中国	品牌: 溪颜（钓鱼）；产地: 中国；价格区间: 50元以下；颜色分类: 2.3mm-1粒（适用16-20#钩） 2.8mm-1粒（适用14-16#钩） 3.3mm-1粒（适用12-14#钩） 3.8mm-1粒（适用10-12#钩）；吊牌价: 0.99；运动户外项目: 垂钓	741654902	小溪有鱼
202301	563857592326	批发小米USB灯led随身小夜灯便携式护眼迷你节能灯移动电源小台灯		鸿翔	0.9	22	19.8	手机数码	3C数码配件	USB电脑周边	USB灯				617258			品牌: 鸿翔；颜色分类: 小米LED灯【蓝色】 小米LED灯【黑色】 小米LED灯【白色】 小米LED灯【绿色】 小米LED灯【玫红】 小米LED灯【橙色】 LED灯+包装袋【颜色备注】	2183051788	鸿翔数码手机配件批发
202301	563900617145	CL250-3 4插销式折弯脱卸直角铁合页有孔304不锈钢暗铰链厂家直营	4295836	DMK	2.7	16	43.2	家居建材	基础建材	家用五金	家具五金	铰链	6	8	27521	广东深圳		品牌:DMK；型号:CL253-3-4；材质:不锈钢/铁；安装方式:暗藏；厚度:其他；颜色分类:CL250-3/304振光,CL250-3/铁蓝锌,CL250-4/304振光,CL250-4/铁蓝锌；关门方式:一段力铰链；底座:脱卸式；臂身类型:卡式；开门角度:其他	3495526205	深圳市戴姆克柜锁五金有限公司
